sample id,source,batch number,batch date,target composition,xrf composition,rep,reaction,current density,voltage,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid,Ag,Au,Cd,Cu,Ga,Hg,In,Ni,Pd,Pt,Rh,Sn,Tl,Zn
uoft6_240624_Ag-0.417-Cd-0.583_pp0_rep2,uoft,6,240624,Ag-0.417-Cd-0.583,Ag-0.498-Cd-0.502,2,CO2R,50,3.03,33.80610601,45.8546169,0.131001963,0.010115485,79.8265549,20.1734451,0.498,0.0,0.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.417-Cd-0.583_pp0_rep2,uoft,6,240624,Ag-0.417-Cd-0.583,Ag-0.498-Cd-0.502,2,CO2R,100,3.26,26.8794074,48.63948919,0.083665119,0.007586614,75.62497705,24.37502295,0.498,0.0,0.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.417-Cd-0.583_pp0_rep2,uoft,6,240624,Ag-0.417-Cd-0.583,Ag-0.498-Cd-0.502,2,CO2R,150,3.45,21.94521752,47.62770138,0.062014935,0.005338728,69.65147649,30.34852351,0.498,0.0,0.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.417-Cd-0.583_pp0_rep2,uoft,6,240624,Ag-0.417-Cd-0.583,Ag-0.498-Cd-0.502,2,CO2R,200,3.63,49.16957877,18.293222,0.099352329,0.007165135,67.58488841,32.41511159,0.498,0.0,0.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.417-Cd-0.583_pp0_rep2,uoft,6,240624,Ag-0.417-Cd-0.583,Ag-0.498-Cd-0.502,2,CO2R,300,3.75,73.90466425,5.088408644,0.066234886,0.003652814,79.07185783,20.92814217,0.498,0.0,0.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep1,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,1,HER,50,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep1,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,1,CO2R,50,2.93,39.78112118,40.38801572,0.182742234,0.03203237,80.40862605,19.59137395,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep1,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,1,CO2R,100,3.12,34.15137375,41.99410609,0.106783113,0.016437663,76.28649509,23.71350491,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep1,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,1,CO2R,150,3.27,29.64950093,43.43811395,0.084032072,0.016859142,73.20300529,26.79699471,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep1,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,1,CO2R,200,3.39,28.99589864,43.05869352,0.082013834,0.027185366,72.17516005,27.82483995,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep1,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,1,CO2R,300,3.62,56.36422608,17.91011788,0.121828156,0.055354182,74.46223593,25.53776407,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep2,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,2,HER,50,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep2,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,2,CO2R,50,3.02,25.34390759,48.34479371,0.06605141,0.0,73.7666157,26.2333843,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep2,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,2,CO2R,100,3.27,20.94896315,46.22298625,0.042382988,0.00295035,67.22321423,32.77678577,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep2,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,2,CO2R,150,3.47,20.54866183,46.58153242,0.037796085,0.002528871,67.17612116,32.82387884,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep2,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,2,CO2R,200,3.7,39.98106259,27.16355599,0.069078766,0.004214785,67.2275508,32.7724492,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep2,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,2,CO2R,300,3.91,76.70614577,4.749508841,0.068987028,0.003231336,81.53644068,18.46355932,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep3,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,3,HER,50,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep3,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,3,CO2R,50,3.05,27.97170897,49.19941061,0.078160835,0.008429571,77.26957297,22.73042703,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep3,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,3,CO2R,100,3.28,21.59367218,47.74066798,0.0522907,0.005057743,69.39959726,30.60040274,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep3,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,3,CO2R,150,3.47,15.89152315,47.6129666,0.040731703,0.003652814,63.55414671,36.44585329,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep3,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,3,CO2R,200,3.63,59.19332901,11.44523576,0.076234336,0.004004046,70.72868897,29.27131103,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Ag-0.714-Cd-0.286_pp0_rep3,uoft,6,240624,Ag-0.714-Cd-0.286,Ag-0.728-Cd-0.272,3,CO2R,300,3.8,70.0397581,2.784872299,0.052474176,0.002669364,72.88652925,27.11347075,0.728,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.7-Cd-0.3_pp0_rep1,uoft,6,240624,Au-0.7-Cd-0.3,Au-0.571-Cd-0.429,1,HER,50,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.7-Cd-0.3_pp0_rep1,uoft,6,240624,Au-0.7-Cd-0.3,Au-0.571-Cd-0.429,1,CO2R,50,2.98,58.39921321,21.11493124,0.146413959,0.009272528,79.69454548,20.30545452,0.0,0.571,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.7-Cd-0.3_pp0_rep1,uoft,6,240624,Au-0.7-Cd-0.3,Au-0.571-Cd-0.429,1,CO2R,100,3.22,56.00493837,26.43418468,0.085316405,0.005057743,82.54729167,17.45270833,0.0,0.571,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.7-Cd-0.3_pp0_rep1,uoft,6,240624,Au-0.7-Cd-0.3,Au-0.571-Cd-0.429,1,CO2R,150,3.39,53.93458746,26.03143418,0.070454837,0.005057743,80.05768106,19.94231894,0.0,0.571,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.7-Cd-0.3_pp0_rep1,uoft,6,240624,Au-0.7-Cd-0.3,Au-0.571-Cd-0.429,1,CO2R,200,3.56,62.71882651,16.99287819,0.067152267,0.004004046,79.79867832,20.20132168,0.0,0.571,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.7-Cd-0.3_pp0_rep1,uoft,6,240624,Au-0.7-Cd-0.3,Au-0.571-Cd-0.429,1,CO2R,300,3.65,77.55843395,3.973477407,0.029723135,0.001685914,81.56892237,18.43107763,0.0,0.571,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep1,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,1,HER,50,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep1,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,1,CO2R,50,2.89,66.05662391,15.20628684,0.112287397,0.009272528,81.4101738,18.5898262,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep1,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,1,CO2R,100,3.1,63.1500973,17.76277014,0.071555694,0.004636264,81.00833675,18.99166325,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep1,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,1,CO2R,150,3.27,61.23333822,17.34282908,0.057611508,0.004495771,78.65475094,21.34524906,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep1,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,1,CO2R,200,3.46,67.93927473,9.275540275,0.058070198,0.004004046,77.29245941,22.70754059,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep1,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,1,CO2R,300,3.57,78.84952604,2.708742633,0.025319707,0.001404928,81.59043051,18.40956949,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep2,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,2,HER,50,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep2,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,2,CO2R,50,3.0,69.32725104,12.36247544,0.144212245,0.010958442,81.88246328,18.11753672,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep2,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,2,CO2R,100,3.24,63.00885141,14.62426326,0.094123259,0.006322178,77.7558032,22.2441968,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep2,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,2,CO2R,150,3.46,57.48728787,11.91060904,0.096141497,0.007586614,69.5279872,30.4720128,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep2,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,2,CO2R,200,3.58,72.66912888,5.245579568,0.053666771,0.003582568,77.98431506,22.01568494,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep2,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,2,CO2R,300,3.64,78.69739898,2.060412574,0.021650184,0.001404928,80.78449147,19.21550853,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep3,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,3,HER,50,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep3,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,3,CO2R,50,2.96,64.99571031,16.85658153,0.124396822,0.010115485,82.02041593,17.97958407,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep3,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,3,CO2R,100,3.21,66.53246563,18.67632613,0.073757408,0.006322178,85.30864298,14.69135702,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep3,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,3,CO2R,150,3.39,68.88823788,14.80844794,0.058345412,0.004776757,83.7756253,16.2243747,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep3,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,3,CO2R,200,3.54,78.15103894,6.663801572,0.046511201,0.002739611,84.87546002,15.12453998,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.8-Cd-0.2_pp0_rep3,uoft,6,240624,Au-0.8-Cd-0.2,Au-0.8-Cd-0.2,3,CO2R,300,3.63,76.96017912,2.387033399,0.022751041,0.001404928,79.37548758,20.62451242,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.833-Cd-0.167_pp0_rep1,uoft,6,240624,Au-0.833-Cd-0.167,Au-0.687-Cd-0.313,1,HER,50,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.833-Cd-0.167_pp0_rep1,uoft,6,240624,Au-0.833-Cd-0.167,Au-0.687-Cd-0.313,1,CO2R,50,2.93,63.10866517,31.90078585,0.028622278,0.0,95.0440048,4.955995202,0.0,0.687,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.833-Cd-0.167_pp0_rep1,uoft,6,240624,Au-0.833-Cd-0.167,Au-0.687-Cd-0.313,1,CO2R,100,3.18,56.2077047,28.7475442,0.022567565,0.001685914,84.98345671,15.01654329,0.0,0.687,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.833-Cd-0.167_pp0_rep1,uoft,6,240624,Au-0.833-Cd-0.167,Au-0.687-Cd-0.313,1,CO2R,150,3.36,55.14867438,21.83693517,0.021283232,0.001404928,77.01192251,22.98807749,0.0,0.687,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.833-Cd-0.167_pp0_rep1,uoft,6,240624,Au-0.833-Cd-0.167,Au-0.687-Cd-0.313,1,CO2R,200,3.58,72.55895708,8.737721022,0.02944792,0.001685914,81.33176627,18.66823373,0.0,0.687,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.833-Cd-0.167_pp0_rep1,uoft,6,240624,Au-0.833-Cd-0.167,Au-0.687-Cd-0.313,1,CO2R,300,3.7,72.66693172,2.861001965,0.021099756,0.001123943,75.55312313,24.44687687,0.0,0.687,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.833-Cd-0.167_pp0_rep2,uoft,6,240624,Au-0.833-Cd-0.167,Au-0.687-Cd-0.313,2,HER,50,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.833-Cd-0.167_pp0_rep2,uoft,6,240624,Au-0.833-Cd-0.167,Au-0.687-Cd-0.313,2,CO2R,50,2.91,52.93142773,30.25049116,0.029723135,0.0,83.21658494,16.78341506,0.0,0.687,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.833-Cd-0.167_pp0_rep2,uoft,6,240624,Au-0.833-Cd-0.167,Au-0.687-Cd-0.313,2,CO2R,100,3.12,59.07217142,28.59282908,0.018164138,0.0,87.68662467,12.31337533,0.0,0.687,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.833-Cd-0.167_pp0_rep2,uoft,6,240624,Au-0.833-Cd-0.167,Au-0.687-Cd-0.313,2,CO2R,150,3.27,62.3591203,24.56777996,0.017613709,0.001123943,86.94860366,13.05139634,0.0,0.687,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.833-Cd-0.167_pp0_rep2,uoft,6,240624,Au-0.833-Cd-0.167,Au-0.687-Cd-0.313,2,CO2R,200,3.47,64.30423319,15.26890963,0.028347063,0.001475175,79.60667224,20.39332776,0.0,0.687,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.833-Cd-0.167_pp0_rep2,uoft,6,240624,Au-0.833-Cd-0.167,Au-0.687-Cd-0.313,2,CO2R,300,3.66,75.90512461,5.12524558,0.02660404,0.001545421,81.06132063,18.93867937,0.0,0.687,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep1,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,1,HER,50,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep1,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,1,CO2R,50,2.99,27.50340036,48.22691552,0.053941985,0.004214785,75.79835847,24.20164153,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep1,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,1,CO2R,100,3.22,27.35524912,48.521611,0.038529989,0.00295035,75.92476624,24.07523376,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep1,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,1,CO2R,150,3.44,33.47716002,36.58644401,0.038896941,0.002809857,70.11025373,29.88974627,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep1,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,1,CO2R,200,3.64,68.33444935,9.754420432,0.094398473,0.005057743,78.20142471,21.79857529,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep1,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,1,CO2R,300,3.74,70.84873088,5.203831041,0.046419463,0.002247886,76.10617218,23.89382782,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep2,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,2,HER,50,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep2,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,2,CO2R,50,2.92,38.31718596,45.44204322,0.085866833,0.006743657,83.86567982,16.13432018,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep2,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,2,CO2R,100,3.16,34.23047145,43.11394892,0.063299268,0.004214785,77.42033737,22.57966263,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep2,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,2,CO2R,150,3.35,40.77381824,35.82023576,0.047336844,0.003371828,76.65069416,23.34930584,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep2,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,2,CO2R,200,3.53,50.42038963,22.92730845,0.048988129,0.003371828,73.40549524,26.59450476,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep2,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,2,CO2R,300,3.67,74.40561636,5.8521611,0.044768178,0.002528871,80.31067647,19.68932353,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep3,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,3,HER,50,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep3,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,3,CO2R,50,3.03,39.26635837,45.81041257,0.064950553,0.004214785,85.15681068,14.84318932,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep3,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,3,CO2R,100,3.28,31.32520036,42.95923379,0.0522907,0.004214785,74.34785971,25.65214029,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep3,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,3,CO2R,150,3.46,36.72895436,37.64243615,0.044401226,0.005338728,74.42673243,25.57326757,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep3,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,3,CO2R,200,3.63,40.46851786,28.71439096,0.055318056,0.011801399,69.2544769,30.7455231,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Au-0.889-Cd-0.111_pp0_rep3,uoft,6,240624,Au-0.889-Cd-0.111,Au-0.682-Cd-0.318,3,CO2R,300,3.84,64.24114336,10.27259332,0.087885071,0.019668999,74.62689271,25.37310729,0.0,0.682,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft6_240624_Cd-0.667-Tl-0.333_pp0_rep1,uoft,6,240624,Cd-0.667-Tl-0.333,Cd-0.892-Tl-0.108,1,CO2R,50,3.08,34.70129109,16.66502947,0.160725098,0.013487313,51.56425894,48.43574106,0.0,0.0,0.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0
uoft6_240624_Cd-0.667-Tl-0.333_pp0_rep1,uoft,6,240624,Cd-0.667-Tl-0.333,Cd-0.892-Tl-0.108,1,HER,50,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0
