sample id,source,batch number,batch date,composition,rep,reaction,current density,voltage,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid
uoft4_240405_Rh-1.0_pp0,uoft,4,240405,Rh-1.0,avg,CO2R,50,3.02,97.17215259,0,0.036328276,0,97.21441235,2.785587646
vsp13_240823_Ag-0.125-Au-0.125-Zn-0.75_pp0,vsp,13,240823,Ag-0.125-Au-0.125-Zn-0.75,std,HER,50,0.05,0,0,0,0,0,0
uoft4_240405_Rh-1.0_pp0,uoft,4,240405,Rh-1.0,avg,CO2R,200,3.58,87.35807403,0,0.025319707,0,87.38833665,12.61166335
uoft4_240405_Rh-1.0_pp0,uoft,4,240405,Rh-1.0,std,CO2R,300,0,0,0,0,0,0,0
uoft4_240405_Rh-1.0_pp0_rep1,uoft,4,240405,Rh-1.0,1,CO2R,300,3.68,90.36033397,0,0.01284333,0.000702464,90.37569216,9.624307838
vsp14_240906_Au-0.25-Cu-0.5-Zn-0.25_pp0,vsp,14,240906,Au-0.25-Cu-0.5-Zn-0.25,std,HER,50,0.05,0,0,0,0,0,0
uoft4_240405_Rh-1.0_pp0_rep1,uoft,4,240405,Rh-1.0,1,CO2R,200,3.58,87.35807403,0,0.025319707,0,87.38833665,12.61166335
uoft4_240405_Rh-1.0_pp0_rep1,uoft,4,240405,Rh-1.0,1,CO2R,150,3.46,96.12212015,0,0.035594371,0.0019669,96.16561292,3.834387085
uoft4_240405_Rh-1.0_pp0_rep1,uoft,4,240405,Rh-1.0,1,CO2R,50,3.02,97.17215259,0,0.036328276,0,97.21441235,2.785587646
uoft4_240405_Rh-1.0_pp0_rep1,uoft,4,240405,Rh-1.0,1,CO2R,100,2.85,97.34290318,0,0.039630846,0,97.3894541,2.610545902
vsp15_240809_Au-0.375-In-0.25-Pd-0.375_pp0,vsp,15,240809,Au-0.375-In-0.25-Pd-0.375,std,HER,50,0.05,0,0,0,0,0,0
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,avg,CO2R,300,3.82,81.94417126,0.30206286850000000,0.080270811,0.004285032,82.34290009,17.65709991
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,std,CO2R,50,0.14,0.9153074079051270,0,0.00934108,0,0.9038692203283780,0.9038692203283870
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,avg,CO2R,50,3.13,87.1725711,0,0.12880025,0.0059007,87.33050371500000,12.669496285000000
vsp20_241011_Ag-0.25-Au-0.25-Cu-0.5_pp0,vsp,20,241011,Ag-0.25-Au-0.25-Cu-0.5,std,HER,50,0.05,0,0,0,0,0,0
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,avg,CO2R,100,3.42,85.88911675,0,0.119718181,0.006322179,86.03789448500000,13.962105515000000
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,avg,CO2R,200,3.7,80.93311223,0.506507859,0.10623268450000000,0.00600607,81.56928259,18.43071741
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,avg,CO2R,150,3.58,82.84019335000000,0.385559922,0.118892538,0.006322178,83.37156344500000,16.62843656
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,std,CO2R,150,0.14,1.0094127209504200,0.5452640700928060,0.002075795,0.000198687,0.4625045519309290,0.4625045519309220
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,std,CO2R,200,0.14,0.9865522344862980,0.1276334690901380,0.008951868,0.001043106,0.8466519285749320,0.8466519285749270
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,std,CO2R,300,0.1,1.2828508213113600,0.059041332385392600,0.008432919,0.000496717,1.2135982892994100,1.2135982892994000
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,std,CO2R,100,0.17,0.3289247270542570,0,0.005059751,0.000596061,0.3218708419371760,0.3218708419371740
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0_rep1,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,1,CO2R,100,3.54,86.12170165,0,0.116140396,0.0059007,86.26549154,13.73450846
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0_rep1,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,1,CO2R,150,3.68,82.12643077,0.771119843,0.120360347,0.006181685,83.04452334,16.95547666
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0_rep1,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,1,CO2R,200,3.79,81.63071,0.416257367,0.099902758,0.005268482,82.16795591,17.83204409
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0_rep1,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,1,CO2R,50,3.22,87.81979117,0,0.122195109,0.0059007,87.96963577,12.03036423
vsp4_240726_Pd-0.75-Sn-0.25_pp0,vsp,4,240726,Pd-0.75-Sn-0.25,std,HER,50,0.05,0,0,0,0,0,0
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0_rep1,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,1,CO2R,300,3.89,81.03705874,0.343811395,0.086233785,0.004636264,81.48475651,18.51524349
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0_rep2,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,2,CO2R,50,3.03,86.52535102,0,0.135405391,0.0059007,86.69137166,13.30862834
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0_rep2,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,2,CO2R,150,3.48,83.55395593,0,0.117424729,0.006462671,83.69860355,16.30139645
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0_rep2,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,2,CO2R,300,3.74,82.85128377,0.260314342,0.074307836,0.0039338,83.20104367,16.79895633
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0_rep2,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,2,CO2R,200,3.6,80.23551445,0.59675835,0.112562611,0.006743657,80.97060927,19.02939073
vsp4_240726_Pd-0.889-Sn-0.111_pp0,vsp,4,240726,Pd-0.889-Sn-0.111,std,HER,50,0.05,0,0,0,0,0,0
uoft5_240507_Ag-0.4-Au-0.4-Tl-0.2_pp0_rep2,uoft,5,240507,Ag-0.4-Au-0.4-Tl-0.2,2,CO2R,100,3.31,85.65653184,0,0.123295965,0.006743657,85.81029743,14.18970257
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,std,CO2R,150,0.06,1.027827854796850,0.8918427525674950,0.001288694,0,0.7624227979989200,0.7624227979989290
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,avg,CO2R,150,3.27,5.683455746666670,20.049115913333300,0.008929172,0,25.743587836666700,74.25641216333330
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,std,CO2R,200,0.06,0.9183904282631980,1.177643649260290,0.001515762,0,0.8881434587226190,0.8881434587226240
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,avg,CO2R,200,3.36,4.7727510513333300,17.94818271,0.007889474,0,22.73047087,77.26952913000000
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,avg,CO2R,300,3.65,36.90082097333330,5.745743287333330,0.029723134666666700,0.001779576,42.68383369666670,57.316166303333300
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,std,CO2R,300,0.02,17.238715396995600,2.551944345121990,0.008349676,0.000493395,14.850588039228200,14.850588039228200
uoft4_240405_Ag-0.889-Hg-0.111_pp0,uoft,4,240405,Ag-0.889-Hg-0.111,std,HER,50,0.06,0,0,0,0,0,0
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,avg,CO2R,100,3.14,7.457992425333330,23.919449903333300,0.011192044666666700,0,31.39176488,68.60823512
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,std,CO2R,50,0.07,2.0397259797290700,2.390350964987490,0.001100857,0,2.867931658983260,2.867931658983260
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,avg,CO2R,50,2.92,10.162589717333300,30.677799610000000,0.013210282000000000,0,40.85821298666670,59.14178701333330
uoft4_240405_Au-0.75-Cu-0.25_pp0,uoft,4,240405,Au-0.75-Cu-0.25,std,HER,50,0.06,0,0,0,0,0,0
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,std,CO2R,100,0.07,1.5492963091371900,1.5380968092895900,0.002224529,0,1.4713007985974100,1.4713007985974000
uoft7_240716_Au-0.667-Pd-0.333_pp0,uoft,7,240716,Au-0.667-Pd-0.333,std,HER,50,0.06,0,0,0,0,0,0
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep1,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,1,CO2R,150,3.32,6.808679822,19.60707269,0.010274664,0,26.42833387,73.57166613
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep1,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,1,CO2R,50,2.97,12.41582791,29.44007859,0.014311139,0,41.87516054,58.12483946
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep1,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,1,CO2R,100,3.19,9.243131265,22.85363458,0.01376071,0,32.11398659,67.88601341
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep1,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,1,CO2R,200,3.42,5.778526439,17.40913556,0.009632497,0,23.19902451,76.80097549
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep1,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,1,CO2R,300,3.67,48.66015192,4.850196464,0.031741372,0.001826407,53.55001242,46.44998758
uoft8_241025_Ag-0.5-Cd-0.5_pp0,uoft,8,241025,Ag-0.5-Cd-0.5,std,HER,50,0.06,0,0,0,0,0,0
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep2,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,2,CO2R,100,3.16,6.464039842,23.22200393,0.009907712,0,29.69891723,70.30108277
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep2,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,2,CO2R,200,3.37,4.560986838,17.13654224,0.007155569,0,21.70616752,78.29383248
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep2,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,2,CO2R,150,3.28,5.447697169,19.46463654,0.007705998,0,24.92201687,75.07798313
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep2,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,2,CO2R,50,2.95,8.442110109,29.16011788,0.013210282,0,37.62038118,62.37961882
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep2,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,2,CO2R,300,3.63,17.11209693,8.62475442,0.020549328,0.001264436,25.76228991,74.23771009
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep3,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,3,CO2R,50,2.84,9.629831133,33.43320236,0.012109425,0,43.07909724,56.92090276
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep3,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,3,CO2R,150,3.2,4.793990249,21.07563851,0.008806855,0,25.88041277,74.11958723
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep3,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,3,CO2R,100,3.06,6.666806169,25.6827112,0.009907712,0,32.36239082,67.63760918
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep3,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,3,CO2R,300,3.64,44.93021407,3.762278978,0.036878704,0.002247886,48.73919876,51.26080124
vsp15_240809_Au-0.5-In-0.25-Pd-0.25_pp0,vsp,15,240809,Au-0.5-In-0.25-Pd-0.25,std,HER,50,0.06,0,0,0,0,0,0
uoft5_240507_Au-0.125-Pd-0.625-Tl-0.25_pp0_rep3,uoft,5,240507,Au-0.125-Pd-0.625-Tl-0.25,3,CO2R,200,3.3,3.978739877,19.29887033,0.006880355,0,23.28622058,76.71377942
uoft5_240507_Au-0.444-Cd-0.556_pp0,uoft,5,240507,Au-0.444-Cd-0.556,avg,CO2R,50,3.07,72.81822177,16.28929273,0.182191806,0.009694007,89.31966624,10.68033376
uoft5_240507_Au-0.444-Cd-0.556_pp0,uoft,5,240507,Au-0.444-Cd-0.556,avg,CO2R,300,3.67,77.87189520500000,3.799115914,0.042841678500000000,0.002247886,81.7237622,18.27623781
uoft5_240507_Au-0.444-Cd-0.556_pp0,uoft,5,240507,Au-0.444-Cd-0.556,std,CO2R,50,0.07,4.3066500647751700,0.34382893286927800,0.017903737224463300,0.001788182,4.602126724819910,4.602126728355450
vsp26_241004_Au-0.6-Ga-0.4_pp0,vsp,26,241004,Au-0.6-Ga-0.4,std,HER,50,0.06,0,0,0,0,0,0
uoft5_240507_Au-0.444-Cd-0.556_pp0,uoft,5,240507,Au-0.444-Cd-0.556,avg,CO2R,100,3.27,65.23488669,18.50687623,0.140359247,0.008218831,83.91851558000000,16.081484420000000
uoft5_240507_Au-0.444-Cd-0.556_pp0,uoft,5,240507,Au-0.444-Cd-0.556,std,CO2R,100,0.06,4.692836991934550,0.8960390451026450,0.000778423,0.000894091,5.585805447053100,5.5858054470531000
uoft5_240507_Au-0.444-Cd-0.556_pp0,uoft,5,240507,Au-0.444-Cd-0.556,avg,CO2R,200,3.64,76.119923,7.42632613,0.064675339,0.003582567,83.62698788,16.373012125000000
uoft5_240507_Au-0.444-Cd-0.556_pp0,uoft,5,240507,Au-0.444-Cd-0.556,std,CO2R,150,0.06,0.5809079985214200,2.865241133171220,0.005448963,0.000198687,3.451865425338150,3.4518654253381600
vsp29_241004_Ag-0.25-Au-0.5-Pd-0.25_pp0,vsp,29,241004,Ag-0.25-Au-0.5-Pd-0.25,std,HER,50,0.06,0,0,0,0,0,0
uoft5_240507_Au-0.444-Cd-0.556_pp0,uoft,5,240507,Au-0.444-Cd-0.556,std,CO2R,200,0.04,2.98340497,3.5789466503961500,0.005059752,0.000298031,6.568932710849760,6.568932710849770
uoft5_240507_Au-0.444-Cd-0.556_pp0,uoft,5,240507,Au-0.444-Cd-0.556,std,CO2R,300,0.01,2.0936953998881700,3.9661883305572700,0.029190874771931400,0.001788182,1.9101128018226100,1.910112801822610
uoft5_240507_Au-0.444-Cd-0.556_pp0,uoft,5,240507,Au-0.444-Cd-0.556,avg,CO2R,150,3.54,61.862144005000000,17.47789784,0.11173696900000000,0.006322178,79.48017932000000,20.51982068
uoft5_240507_Au-0.444-Cd-0.556_pp0_rep1,uoft,5,240507,Au-0.444-Cd-0.556,1,CO2R,200,3.66,78.22950888,9.957023576,0.068253124,0.003793307,88.27192474,11.72807526
uoft5_240507_Au-0.444-Cd-0.556_pp0_rep1,uoft,5,240507,Au-0.444-Cd-0.556,1,CO2R,300,3.68,76.39142899,6.603634578,0.063482744,0.003512321,83.07441591,16.92558409
uoft5_240507_Au-0.444-Cd-0.556_pp0_rep1,uoft,5,240507,Au-0.444-Cd-0.556,1,CO2R,150,3.58,62.27290799,19.50392927,0.115589968,0.006181685,81.92101677,18.07898323
uoft5_240507_Au-0.444-Cd-0.556_pp0_rep1,uoft,5,240507,Au-0.444-Cd-0.556,1,CO2R,100,3.22,68.55322355,19.14047151,0.139808818,0.007586614,87.86827649,12.13172351
uoft5_240507_Au-0.444-Cd-0.556_pp0_rep1,uoft,5,240507,Au-0.444-Cd-0.556,1,CO2R,50,3.12,75.86348323,16.5324165,0.169531952,0.008429571,92.57386125,7.426138745
uoft4_240405_Pd-1.0_pp0,uoft,4,240405,Pd-1.0,std,HER,50,0.07,0,0,0,0,0,0
uoft5_240507_Au-0.444-Cd-0.556_pp0_rep2,uoft,5,240507,Au-0.444-Cd-0.556,2,CO2R,300,3.66,79.35236142,0.99459725,0.022200613,0.00098345,80.37310848,19.62689152
uoft6_240624_Au-0.889-Cd-0.111_pp0,uoft,6,240624,Au-0.889-Cd-0.111,std,HER,50,0.07,0,0,0,0,0,0
uoft5_240507_Au-0.444-Cd-0.556_pp0_rep2,uoft,5,240507,Au-0.444-Cd-0.556,2,CO2R,50,3.02,69.7729603,16.04616896,0.19485166,0.010958442,86.06547122,13.93452878
uoft5_240507_Au-0.444-Cd-0.556_pp0_rep2,uoft,5,240507,Au-0.444-Cd-0.556,2,CO2R,200,3.61,74.01033711,4.895628684,0.061097554,0.003371828,78.98205101,21.01794899
uoft5_240507_Au-0.444-Cd-0.556_pp0_rep2,uoft,5,240507,Au-0.444-Cd-0.556,2,CO2R,150,3.5,61.45138002,15.4518664,0.10788397,0.006462671,77.03934187,22.96065813
uoft5_240507_Au-0.444-Cd-0.556_pp0_rep2,uoft,5,240507,Au-0.444-Cd-0.556,2,CO2R,100,3.31,61.91654983,17.87328094,0.140909675,0.008851049,79.96875467,20.03124533
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,avg,CO2R,50,3.12,81.69034715333330,0,0.097242354,0.002809857,81.80654619666670,18.193453803333300
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,avg,CO2R,150,3.59,76.09380122666670,1.0166994106666700,0.094062101,0.004964081,77.22402601666670,22.775973983333300
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,std,CO2R,100,0.19,4.282397443257580,0.30343738288420300,0.013214104,0.001060698,4.014137570047340,4.014137570047340
uoft7_240716_Pd-0.833-Rh-0.167_pp0,uoft,7,240716,Pd-0.833-Rh-0.167,std,HER,50,0.07,0,0,0,0,0,0
uoft9_241025_Au-0.75-Pd-0.25_pp0,uoft,9,241025,Au-0.75-Pd-0.25,std,HER,50,0.07,0,0,0,0,0,0
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,std,CO2R,50,0.15,2.331084394624040,0,0.020189046056156500,0.002433407,2.3094498281558000,2.309449828155810
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,avg,CO2R,200,3.71,73.26058298,0.8840864440000000,0.096875401,0.005268482,74.26155965333330,25.738440346666700
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,std,CO2R,200,0.15,2.421419043681310,0.28578910057903300,0.008819746,0.000632218,2.147861561,2.147861561373560
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,avg,CO2R,100,3.4,75.61907552000000,1.3163064833333300,0.10109535266666700,0.005198235,77.05683384666670,22.943166153333300
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,std,CO2R,150,0.18,5.385576359067530,0.2339588481095960,0.030451143795365200,0.001693702,5.140990261,5.1409902605677100
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,avg,CO2R,300,3.87,71.77551319333330,0.6204977080000000,0.071433377,0.003793307,72.48139801,27.518601990000000
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,std,CO2R,300,0.14,4.800368779181080,0.27507469618140100,0.008780696,0.000782231,4.536406590360680,4.536406590360690
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep1,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,1,CO2R,150,3.77,81.57944297,0.746561886,0.065684458,0.003371828,82.40264027,17.59735973
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep1,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,1,CO2R,100,3.6,71.59032413,1.66502947,0.097976258,0.005057743,73.37272204,26.62727796
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep1,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,1,CO2R,200,3.86,73.22940426,0.817779961,0.088343761,0.004636264,74.1535101,25.8464899
vsp27_241030_Au-0.167-Ga-0.667-Pd-0.167_pp0,vsp,27,241030,Au-0.167-Ga-0.667-Pd-0.167,std,HER,50,0.07,0,0,0,0,0,0
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep1,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,1,CO2R,300,4.01,66.61553914,0.871807466,0.067702695,0.003652814,67.5687527,32.4312473
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep1,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,1,CO2R,50,3.28,83.3011781,0,0.081463406,0.004214785,83.40069643,16.59930357
vsp2_240718_Au-0.889-In-0.111_pp0,vsp,2,240718,Au-0.889-In-0.111,std,HER,50,0.07,0,0,0,0,0,0
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep2,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,2,CO2R,50,2.98,79.01734709,0,0.119993395,0,79.1581007,20.8418993
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep2,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,2,CO2R,100,3.23,75.15034841,1.171414538,0.115589968,0.006322178,76.46295244,23.53704756
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep2,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,2,CO2R,150,3.43,70.81420411,1.154223969,0.126231584,0.006743657,72.12150448,27.87849552
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep2,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,2,CO2R,200,3.57,75.69744083,0.637278978,0.10595747,0.0059007,76.46140671,23.53859329
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep2,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,2,CO2R,300,3.73,76.1089372,0.326620825,0.065134029,0.003090843,76.51202108,23.48797892
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep3,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,3,CO2R,50,3.08,82.75251627,0,0.09027026,0.004214785,82.86084146,17.13915854
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep3,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,3,CO2R,150,3.56,75.8877566,1.149312377,0.09027026,0.004776757,77.1479333,22.8520667
vsp4_240726_Pd-0.5-Sn-0.5_pp0,vsp,4,240726,Pd-0.5-Sn-0.5,std,HER,50,0.07,0,0,0,0,0,0
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep3,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,3,CO2R,200,3.71,70.85490385,1.197200393,0.096324973,0.005268482,72.16976215,27.83023785
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep3,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,3,CO2R,100,3.37,80.11655402,1.112475442,0.089719832,0.004214785,81.33482706,18.66517294
uoft5_240507_Au-0.5-Cd-0.25-Tl-0.25_pp0_rep3,uoft,5,240507,Au-0.5-Cd-0.25-Tl-0.25,3,CO2R,300,3.86,72.60206324,0.663064833,0.081463406,0.004636264,73.36342025,26.63657975
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,avg,CO2R,50,2.86,48.27156877,38.45776032,0.012659853500000000,0.003371829,86.7493151,13.25068491
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,std,CO2R,150,0.11,7.713085081503610,7.6406430170758900,0.004151591,0.09079991,0.16762657091352500,0.16762657091352300
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,std,CO2R,200,0.13,9.191692722976890,8.205008691,0.026077181679771500,0.066609781,0.9451028794810710,0.9451028794810760
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,avg,CO2R,200,3.56,70.67881731,17.50859529,0.073757408,0.281653039,88.54974311,11.450256895000000
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,avg,CO2R,150,3.34,55.0637176,33.816306480000000,0.022017137,0.084717188,88.99021844,11.00978157
vsp5_241011_Ag-0.5-Pd-0.5_pp0,vsp,5,241011,Ag-0.5-Pd-0.5,std,HER,50,0.07,0,0,0,0,0,0
uoft4_240405_Ag-0.625-Pd-0.375_pp0,uoft,4,240405,Ag-0.625-Pd-0.375,std,HER,50,0.08,0,0,0,0,0,0
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,avg,CO2R,300,3.68,81.08497771500000,2.319499018,0.038163037,0.042007362,83.48810717,16.51189283
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,std,CO2R,50,0.08,10.364901970960500,10.43989677572120,0.008562657,0.004768486,0.080187047,0.080187047
uoft5_240507_Au-0.5-Cu-0.4-Hg-0.1_pp0,uoft,5,240507,Au-0.5-Cu-0.4-Hg-0.1,avg,CO2R,100,3.15,53.59308628,34.07048134,0.013760710500000000,0.007375875,87.68816424,12.31183577
