sample id,source,batch number,batch date,target composition,xrf composition,rep,reaction,current density,voltage,fe_h2,fe_co,fe_ch4,fe_c2h4,fe_gas_total,fe_liquid,Ag,Au,Cd,Cu,Ga,Hg,In,Mn,Mo,Nb,Ni,Pd,Pt,Rh,Sn,Tl,W,Zn
uoft4_240405_Au-0.5-Cu-0.5_pp0_rep3,uoft,4,240405,Au-0.5-Cu-0.5,Au-0.706-Cu-0.294,3,CO2R,100,3.4,53.11473352,36.06335953,0.088068547,0.07544466,89.35198636,10.64801364,0.0,0.706,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.5-Cu-0.5_pp0_rep3,uoft,4,240405,Au-0.5-Cu-0.5,Au-0.706-Cu-0.294,3,CO2R,150,3.61,51.61313273,35.39292731,0.106783113,0.085419652,87.21045531,12.78954469,0.0,0.706,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.5-Cu-0.5_pp0_rep3,uoft,4,240405,Au-0.5-Cu-0.5,Au-0.706-Cu-0.294,3,CO2R,200,3.8,57.86216493,21.63433202,0.178614021,0.100522633,79.78749659,20.21250341,0.0,0.706,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.5-Cu-0.5_pp0_rep3,uoft,4,240405,Au-0.5-Cu-0.5,Au-0.706-Cu-0.294,3,CO2R,300,3.94,69.6670782,7.578585462,0.106966589,0.043271797,77.40331641,22.59668359,0.0,0.706,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.5-Pd-0.5_pp0_rep1,uoft,4,240405,Au-0.5-Pd-0.5,Au-0.642-Pd-0.358,1,HER,50,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.5-Pd-0.5_pp0_rep1,uoft,4,240405,Au-0.5-Pd-0.5,Au-0.642-Pd-0.358,1,CO2R,50,3.16,56.31505158,31.79764244,0.036328276,0.0,88.15495378,11.84504622,0.0,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.5-Pd-0.5_pp0_rep1,uoft,4,240405,Au-0.5-Pd-0.5,Au-0.642-Pd-0.358,1,CO2R,100,3.54,69.68695725,16.87868369,0.0522907,0.00295035,86.62681348,13.37318652,0.0,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.5-Pd-0.5_pp0_rep1,uoft,4,240405,Au-0.5-Pd-0.5,Au-0.642-Pd-0.358,1,CO2R,150,3.82,77.57140765,9.45481336,0.067519219,0.003371828,87.1037026,12.8962974,0.0,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.5-Pd-0.5_pp0_rep1,uoft,4,240405,Au-0.5-Pd-0.5,Au-0.642-Pd-0.358,1,CO2R,200,3.95,84.91828663,4.188359528,0.046511201,0.002739611,89.16059274,10.83940726,0.0,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.5-Pd-0.5_pp0_rep1,uoft,4,240405,Au-0.5-Pd-0.5,Au-0.642-Pd-0.358,1,CO2R,300,4.08,86.01435477,1.475933202,0.025319707,0.001685914,87.51992981,12.48007019,0.0,0.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.556-Cu-0.444_pp0_rep1,uoft,4,240405,Au-0.556-Cu-0.444,Au-0.76-Cu-0.24,1,HER,50,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.556-Cu-0.444_pp0_rep1,uoft,4,240405,Au-0.556-Cu-0.444,Au-0.76-Cu-0.24,1,CO2R,50,2.97,36.50044989,34.83300589,0.039630846,1.464216471,72.84620034,27.15379966,0.0,0.76,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.556-Cu-0.444_pp0_rep1,uoft,4,240405,Au-0.556-Cu-0.444,Au-0.76-Cu-0.24,1,CO2R,100,3.23,32.24424031,42.87082515,0.080912977,3.41945545,78.62976832,21.37023168,0.0,0.76,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.556-Cu-0.444_pp0_rep1,uoft,4,240405,Au-0.556-Cu-0.444,Au-0.76-Cu-0.24,1,CO2R,150,3.43,32.78034694,27.37721022,0.470065868,11.40520947,72.0328325,27.9671675,0.0,0.76,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.556-Cu-0.444_pp0_rep1,uoft,4,240405,Au-0.556-Cu-0.444,Au-0.76-Cu-0.24,1,CO2R,200,3.6,35.04906987,20.94548134,1.123699613,11.77632134,68.92225245,31.07774755,0.0,0.76,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.556-Cu-0.444_pp0_rep1,uoft,4,240405,Au-0.556-Cu-0.444,Au-0.76-Cu-0.24,1,CO2R,300,3.77,73.45225889,5.279960707,0.645469057,2.259686982,81.64462523,18.35537477,0.0,0.76,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.556-Cu-0.444_pp0_rep2,uoft,4,240405,Au-0.556-Cu-0.444,Au-0.76-Cu-0.24,2,HER,50,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.556-Cu-0.444_pp0_rep2,uoft,4,240405,Au-0.556-Cu-0.444,Au-0.76-Cu-0.24,2,CO2R,50,2.92,40.61227479,26.75834971,0.026420564,0.375115907,67.77809246,32.22190754,0.0,0.76,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.556-Cu-0.444_pp0_rep2,uoft,4,240405,Au-0.556-Cu-0.444,Au-0.76-Cu-0.24,2,CO2R,100,3.19,40.42331917,33.63948919,0.075959122,1.999915704,76.14758043,23.85241957,0.0,0.76,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.556-Cu-0.444_pp0_rep2,uoft,4,240405,Au-0.556-Cu-0.444,Au-0.76-Cu-0.24,2,CO2R,150,3.42,42.23356839,17.20039293,1.357356476,9.68979179,70.51834617,29.48165383,0.0,0.76,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.556-Cu-0.444_pp0_rep2,uoft,4,240405,Au-0.556-Cu-0.444,Au-0.76-Cu-0.24,2,CO2R,200,3.6,59.22660026,13.28339882,2.164009321,5.677737503,80.37596616,19.62403384,0.0,0.76,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.556-Cu-0.444_pp0_rep2,uoft,4,240405,Au-0.556-Cu-0.444,Au-0.76-Cu-0.24,2,CO2R,300,3.71,78.86542928,2.492632613,0.350072473,0.617044592,82.32830947,17.67169053,0.0,0.76,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.6-Cu-0.4_pp0_rep1,uoft,4,240405,Au-0.6-Cu-0.4,Au-0.735-Cu-0.265,1,HER,50,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.6-Cu-0.4_pp0_rep1,uoft,4,240405,Au-0.6-Cu-0.4,Au-0.735-Cu-0.265,1,CO2R,50,3.05,51.9671891,41.68467583,0.077059978,0.014330271,93.75610675,6.24389325,0.0,0.735,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.6-Cu-0.4_pp0_rep1,uoft,4,240405,Au-0.6-Cu-0.4,Au-0.735-Cu-0.265,1,CO2R,100,3.36,61.9077612,33.43320236,0.173384951,0.094411194,95.62358843,4.376411568,0.0,0.735,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.6-Cu-0.4_pp0_rep1,uoft,4,240405,Au-0.6-Cu-0.4,Au-0.735-Cu-0.265,1,CO2R,150,3.57,63.84439934,26.00687623,0.376859989,0.185731546,90.43166158,9.568338424,0.0,0.735,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.6-Cu-0.4_pp0_rep1,uoft,4,240405,Au-0.6-Cu-0.4,Au-0.735-Cu-0.265,1,CO2R,200,3.74,80.18089937,10.5132613,0.431535879,0.193458653,91.33324249,8.66675751,0.0,0.735,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.6-Cu-0.4_pp0_rep1,uoft,4,240405,Au-0.6-Cu-0.4,Au-0.735-Cu-0.265,1,CO2R,300,3.79,80.71062378,1.633104126,0.090086784,0.031470398,82.46973371,17.53026629,0.0,0.735,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.6-Cu-0.4_pp0_rep2,uoft,4,240405,Au-0.6-Cu-0.4,Au-0.735-Cu-0.265,2,HER,50,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.6-Cu-0.4_pp0_rep2,uoft,4,240405,Au-0.6-Cu-0.4,Au-0.735-Cu-0.265,2,CO2R,50,3.15,50.34505849,42.2740668,0.093572831,0.016859142,92.74240882,7.257591179,0.0,0.735,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.6-Cu-0.4_pp0_rep2,uoft,4,240405,Au-0.6-Cu-0.4,Au-0.735-Cu-0.265,2,CO2R,100,3.56,59.0709159,34.00785855,0.249894501,0.209896316,93.5528997,6.447100298,0.0,0.735,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.6-Cu-0.4_pp0_rep2,uoft,4,240405,Au-0.6-Cu-0.4,Au-0.735-Cu-0.265,2,CO2R,150,3.81,78.59465567,10.6237721,0.233748601,0.161285791,89.62005271,10.37994729,0.0,0.735,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.6-Cu-0.4_pp0_rep2,uoft,4,240405,Au-0.6-Cu-0.4,Au-0.735-Cu-0.265,2,CO2R,200,3.83,82.0462868,8.457760314,0.234482506,0.118435472,90.86388517,9.136114833,0.0,0.735,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.6-Cu-0.4_pp0_rep2,uoft,4,240405,Au-0.6-Cu-0.4,Au-0.735-Cu-0.265,2,CO2R,300,3.98,83.69917764,2.942043222,0.096691925,0.045519683,86.78639821,13.21360179,0.0,0.735,0.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep1,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,1,HER,50,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep1,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,1,CO2R,50,3.17,87.20835339,7.013752456,0.08696769,0.013487313,94.33640099,5.663599008,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep1,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,1,CO2R,100,3.29,90.32141288,6.313850688,0.103480542,0.027817584,96.77891896,3.221081035,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep1,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,1,CO2R,150,3.69,92.21912993,2.524557957,0.107517017,0.021635899,94.88734,5.112660001,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep1,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,1,CO2R,200,3.78,90.16353136,1.886051081,0.085866833,0.016437663,92.16300848,7.83699152,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep1,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,1,CO2R,300,3.87,93.42380046,0.906188605,0.06605141,0.013768299,94.41689361,5.583106393,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep2,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,2,HER,50,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep2,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,2,CO2R,50,3.1,81.06384314,6.586444008,0.131001963,0.016016185,87.82004268,12.17995732,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep2,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,2,CO2R,100,3.46,82.51459541,5.171905697,0.14586353,0.02908202,87.88665549,12.11334451,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep2,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,2,CO2R,150,3.65,86.7279081,3.526522593,0.151551291,0.03203237,90.46042221,9.539577794,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep2,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,2,CO2R,200,3.71,87.63522986,1.013015717,0.078160835,0.014962488,88.75174902,11.24825098,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep2,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,2,CO2R,300,3.79,83.47904329,0.346267191,0.035594371,0.006603164,83.87063853,16.12936147,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep3,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,3,HER,50,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep3,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,3,CO2R,50,3.14,86.36715562,3.55108055,0.106783113,0.010115485,90.05095208,9.94904792,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep3,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,3,CO2R,100,3.47,78.7674988,3.3521611,0.183292663,0.031189412,82.35045357,17.64954643,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep3,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,3,CO2R,150,3.64,85.95576388,1.625736739,0.17723795,0.032594341,87.80616164,12.19383836,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep3,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,3,CO2R,200,3.67,85.32727197,1.086689587,0.188246519,0.034982719,86.64979521,13.35020479,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.75-Cu-0.25_pp0_rep3,uoft,4,240405,Au-0.75-Cu-0.25,Au-0.866-Cu-0.134,3,CO2R,300,3.78,82.25826027,0.3978389,0.076326074,0.016156678,82.75220672,17.24779328,0.0,0.866,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep1,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,1,HER,50,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep1,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,1,CO2R,50,3.59,89.18328486,4.479371316,0.165128525,0.010958442,93.85950336,6.140496641,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep1,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,1,CO2R,150,3.8,89.49046852,1.247544204,0.095774545,0.009553514,90.85652187,9.143478128,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep1,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,1,CO2R,200,3.86,88.94599176,0.681483301,0.053391556,0.004214785,89.69150718,10.30849282,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep1,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,1,CO2R,300,3.99,84.95281341,0.319253438,0.029906611,0.002809857,85.30840811,14.69159189,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep1,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,1,CO2R,100,4.38,87.16880454,3.447937132,0.148065244,0.010958442,90.7950427,9.204957299,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep2,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,2,HER,50,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep2,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,2,CO2R,50,3.07,81.03873276,17.15127701,0.078160835,0.0059007,98.28593429,1.714065706,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep2,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,2,CO2R,100,3.4,83.95655904,13.00343811,0.093572831,0.013065835,97.08047597,2.919524033,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep2,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,2,CO2R,150,3.62,91.70394861,3.36935167,0.106049208,0.014892242,95.21005904,4.789940962,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep2,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,2,CO2R,200,3.72,89.64845467,2.099705305,0.07981212,0.010536964,91.85012489,8.149875109,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep2,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,2,CO2R,300,3.83,88.89221369,0.766208251,0.046052511,0.006603164,89.71667958,10.28332042,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep3,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,3,HER,50,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep3,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,3,CO2R,50,2.99,89.61016133,2.799607073,0.127699393,0.007586614,92.56284889,7.437151113,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep3,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,3,CO2R,100,3.28,85.48138693,2.630157171,0.142010532,0.010115485,88.28492463,11.71507537,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep3,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,3,CO2R,150,3.47,87.9407395,1.483300589,0.138341009,0.012925342,89.5940895,10.4059105,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep3,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,3,CO2R,200,3.55,86.70991232,0.86935167,0.104030971,0.010115485,87.70626201,12.29373799,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Au-0.8-Cu-0.2_pp0_rep3,uoft,4,240405,Au-0.8-Cu-0.2,Au-0.921-Cu-0.079,3,CO2R,300,3.64,77.85745674,0.0,0.044217749,0.0039338,77.90989214,22.09010786,0.0,0.921,0.0,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Cu-0.111-Pd-0.889_pp0_rep1,uoft,4,240405,Cu-0.111-Pd-0.889,Cu-0.11-Pd-0.89,1,HER,50,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Cu-0.111-Pd-0.889_pp0_rep1,uoft,4,240405,Cu-0.111-Pd-0.889,Cu-0.11-Pd-0.89,1,CO2R,50,3.34,61.7790705,19.15520629,0.030823991,0.0,80.97004368,19.02995632,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0
uoft4_240405_Cu-0.111-Pd-0.889_pp0_rep1,uoft,4,240405,Cu-0.111-Pd-0.889,Cu-0.11-Pd-0.89,1,CO2R,100,3.71,65.84193015,15.41257367,0.042382988,0.004636264,81.30696028,18.69303972,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0
